variant_id,shopify_gid,product_id,product_gid,product_title,variant_title,handle,status,sku,barcode,variant_created_at,retail_price,current_cost,inventory_quantity,inventory_tracked,shopify_vendor,product_type,active,source_snapshot,last_synced_at
41677191675979,,7417705922635,,Real Sangria,1.5L,real-sangria,ACTIVE,,088320341010,2025-08-11 14:51:08,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41679360852043,,7418866270283,,le petit velo sauvignon blanc,750ML,le-petit-velo-sauvignon-blanc,ACTIVE,,3760000620215,2025-08-12 16:59:54,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41679364653131,,7418867318859,,Barker Espresso Martini,700ML,barker-espresso-martini,ACTIVE,,860010751374,2025-08-12 17:10:54,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41687544856651,,7420889399371,,Johnson Estate Concord,3L,johnson-estate-concord,ACTIVE,,036138002333,2025-08-15 00:01:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41687548035147,,7420889563211,,Johnson Estate Niagara,3L,johnson-estate-niagara,ACTIVE,,036138002432,2025-08-15 00:03:59,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41687548952651,,7420889628747,,Johnson Estate House Red,3L,johnson-estate-house-red,ACTIVE,,036138002234,2025-08-15 00:04:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41687552589899,,7420889890891,,Johnson Estate Maréchal Foch,750ML,johnson-estate-marechal-foch,ACTIVE,,036138992078,2025-08-15 00:06:35,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41687575035979,,7420891660363,,Johnson Estate Still Chardonnay,750ML,johnson-estate,ACTIVE,,036138005228,2025-08-15 00:19:28,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41692796584011,,7421789372491,,Johnnie Walker Blue Label,750ML,johnnie-walker-blue-label,ACTIVE,,088076186033,2025-08-17 23:28:24,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41692810117195,,7421791469643,,Surfside Vodka Lemonade,4pk-12oz Cans,surfside-vodka-lemonade,ACTIVE,,850025605526,2025-08-17 23:55:17,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41698084257867,,7422525898827,,Big Sipz Warheads Wild Watermelon,200ML,big-sipz-warheads-wild-watermelon,ACTIVE,,850066929230,2025-08-19 18:41:49,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41698084454475,,7422525931595,,Big Sipz Warheads Sour Apple,200ML,big-sipz-warheads-sour-apple,ACTIVE,,850066929223,2025-08-19 18:42:49,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41698085306443,,7422526160971,,Two Chicks Vodka Variety,8pk-12oz Cans,two-chicks-vodka-variety,ACTIVE,,850003574233,2025-08-19 18:44:28,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41700583964747,,7422948573259,,Hartman's Lemonade Loganberry,4pk-12oz Cans,hartmans-lemonade-loganberry,ACTIVE,,796029500316,2025-08-20 18:12:23,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41700590911563,,7422949261387,,Hartman's Lemonade Strawberry,4pk-12oz Cans,hartmans-lemonade-strawberry,ACTIVE,,796029500323,2025-08-20 18:13:58,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41702719520843,,7423287623755,,Dutch Barn Orchard Vodka,700ML,dutch-barn-orchard-vodka,ACTIVE,,5065008887003,2025-08-21 16:13:49,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41702726434891,,7423293521995,,Lylo Sauvignon Blanc,750ML,lylo-sauvignon-blanc,ACTIVE,,085385000562,2025-08-21 16:23:32,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41709514096715,,7424897810507,,Absolut Ocean Spray Variety,8pk-12oz Cans,absolut-ocean-spray-variety,ACTIVE,2172,080432001257,2025-08-25 15:17:40,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41709516357707,,7424899317835,,Absolut Ocean Spray Vodka Cranberry,4pk-12oz Cans,absolut-ocean-spray-vodka-cranberry,ACTIVE,,080432001158,2025-08-25 15:20:25,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41709589987403,,7424926875723,,Andre Peach Bellini,750ML,andre-peach-bellini,ACTIVE,,085000034323,2025-08-25 16:47:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41709592772683,,7424926974027,,Andre Strawberry Mimosa,750ML,andre-strawberry-mimosa,ACTIVE,,085000036990,2025-08-25 16:48:50,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41709598867531,,7424927662155,,Andre Pineapple Mimosa,750ML,andre-strawberry-mimosa-1,ACTIVE,98751,085000034330,2025-08-25 16:51:16,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41711574024267,,7425569554507,,Good Boy Vodka Lemonade Variety Pack,8pk-12oz Cans,good-boy-vodka-lemonade-variety-pack,ACTIVE,,850041804309,2025-08-26 21:59:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41711575138379,,7425569882187,,Brightside Vibes Crush Tailgate Variety Pack,8pk-12oz Cans,brightside-vibes-crush-tailgate-variety-pack,ACTIVE,,732388275489,2025-08-26 22:05:59,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41711665545291,,7425612415051,,The Seeker Pinot Noir,750ML,the-seeker-pinot-noir,ACTIVE,,084692461844,2025-08-27 00:10:14,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41711672262731,,7425612775499,,Dirty Monkey Peanut Butter Banana Whiskey,750ML,dirty-monkey-peanut-butter-banana-whiskey,ACTIVE,,850008153365,2025-08-27 00:14:17,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41712794959947,,7426098757707,,Hartman's Iced Tea Peach,4pk-12oz Cans,hartmans-iced-tea-peach,ACTIVE,,796029500330,2025-08-27 15:53:47,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41712796008523,,7426098987083,,Hartman's Non-Carbonated Variety,8pk-12oz Cans,hartmans-non-carbonated-variety,ACTIVE,,796029500422,2025-08-27 15:55:32,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807434315,,7421791371339,,Surfside Vodka Raspberry Tea,4pk-12oz Cans,surfside-vodka-raspberry-tea,ACTIVE,,850050071273,2025-08-30 15:34:49,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807467083,,7421791338571,,Surfside Vodka Peach Tea,4pk-12oz Cans,surfside-vodka-peach-tea,ACTIVE,,850025605502,2025-08-30 15:34:50,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807565387,,7421791207499,,Surfside Vodka Iced Tea,4pk-12oz Cans,surfside-vodka-iced-tea,ACTIVE,,850025605212,2025-08-30 15:34:51,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807598155,,7421791141963,,Surfside Vodka Iced Tea & Lemonade,4pk-12oz Cans,surfside-vodka-iced-tea-lemonade,ACTIVE,,850025605540,2025-08-30 15:34:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807630923,,7421373874251,,Cutwater Strawberry Margarita,4pk-12oz Cans,cutwater-strawberry-margarita,ACTIVE,,816751022457,2025-08-30 15:34:54,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807663691,,7406104150091,,The Long Drink Cranberry,6pk-12oz Cans,the-long-drink-cranberry,ACTIVE,,860272001484,2025-08-30 15:34:56,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807696459,,7406102446155,,The Long Drink Traditional,6pk-12oz Cans,the-long-drink-traditional,ACTIVE,,860272001446,2025-08-30 15:34:57,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807729227,,7406101233739,,The Long Drink Variety Pack,8pk-12oz Cans,th-long-drink-variety-pack,ACTIVE,,860007994166,2025-08-30 15:34:58,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807761995,,7405688946763,,'-196 Green Tea Zero Sugar Variety Pack,8pk-12oz Cans,196-vodka-seltzer-variety-pack,ACTIVE,,,2025-08-30 15:34:59,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807794763,,7403479302219,,Good Boy Blackberry Iced Tea and Lemonade,4pk-12oz Cans,good-boy-blackberry-iced-tea-and-lemonade,ACTIVE,,850041804262,2025-08-30 15:35:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807827531,,7395020537931,,Hartman's Seltzer Cucumber Mint 4 Pack,4pk-12oz Cans,hartmans-seltzer-cucumber-lime-4-pack,ACTIVE,,796029493557,2025-08-30 15:35:03,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807860299,,7385401851979,,On The Rocks Sparkling Cucumber & Lemongrass Mule 4 Pack,4pk-12oz Cans,on-the-rocks-sparkling-cucumber-lemongrass-mule,ACTIVE,,080686009481,2025-08-30 15:35:07,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716807893067,,7385401491531,,On The Rocks Mango Mint Mojito 4 Pack,4pk-12oz Cans,on-the-rocks-mango-mint-mojito,ACTIVE,,080686009474,2025-08-30 15:35:08,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716808810571,,7385400410187,,On The Rocks Tropical Cocktail Collection Variety Pack,8pk-12oz Cans,on-the-rocks-sparkling-lime-margarita-4-pack,ACTIVE,,080686009498,2025-08-30 15:35:09,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809072715,gid://shopify/ProductVariant/41716809072715,7362185396299,,Surfside Green Tea & Vodka Variety,8pk-12oz Cans,surfside-green-tea-vodka-variety,ACTIVE,,810171360144,2025-08-30 15:35:22,19.99,15.33,,,Wright Distribution,Ready to Drink,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
41716809105483,,7359331270731,,Cutwater Tequila Grapefruit Paloma,4pk-12oz Cans,cutwater-tequila-grapefruit-paloma,ACTIVE,,816751021207,2025-08-30 15:35:23,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809203787,gid://shopify/ProductVariant/41716809203787,7358777327691,,High Noon Beach Variety,12pk-12oz Cans,high-noon-beach-varity-12-pack,ACTIVE,,085000040065,2025-08-30 15:35:26,29.99,23.0,,,Empire Merchants North,Ready to Drink,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
41716809236555,,7352330780747,,Lucky One Vodka Lemonade 8 Pack,8pk-12oz Cans,lucky-one-vodka-lemonade-8-pack,ACTIVE,,085000040768,2025-08-30 15:35:27,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809269323,,7339193335883,,High Noon Kiwi,4pk-12oz Cans,high-noon-hard-seltzer-kiwi,ACTIVE,,085000434246,2025-08-30 15:35:28,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809302091,,7306998906955,,Cutwater Lemon Drop Martini,4pk-12oz Cans,cutwater-lemon-drop,ACTIVE,,816751023799,2025-08-30 15:35:29,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809465931,,7292197404747,,High Noon Cranberry,4pk-12oz Cans,high-noon-hard-seltzer-cranberry,ACTIVE,,085000434758,2025-08-30 15:35:30,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809498699,,7292195504203,,High Noon Pear,4pk-12oz Cans,high-noon-hard-seltzer-pear,ACTIVE,,085000434765,2025-08-30 15:35:31,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809597003,,7265228718155,,High Noon Watermelon,4pk-12oz Cans,high-noon-hard-seltzer-watermelon,ACTIVE,,085000429259,2025-08-30 15:35:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809695307,,7263258476619,,Two Chicks Elderflower & Pear Vodka,4pk-12oz Cans,two-chicks-cocktails-sparkling-vodka-fizz,ACTIVE,3003434,850003574066,2025-08-30 15:35:39,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809728075,,7263258443851,,Two Chicks Lemon & Lime Tequila,4pk-12oz Cans,two-chicks-cocktails-sparkling-citrus-margarita,ACTIVE,3003441,850003574042,2025-08-30 15:35:41,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809793611,,7263257985099,,Southern Tier Cherry Vodka Spritz,4pk-12oz Cans,southern-tier-distilling-cherry-vodka-spritz,ACTIVE,3012496,816014021371,2025-08-30 15:35:43,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809826379,,7263257919563,,Southern Tier Bourbon Smash,4pk-12oz Cans,southern-tier-bourbon-smash,ACTIVE,3003426,816014020787,2025-08-30 15:35:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809891915,,7263256477771,,Jack Daniel's Old No. 7 Tennessee Whiskey & Ginger,4pk-12oz Cans,jack-daniels-old-no-7-tennessee-whiskey-ginger,ACTIVE,,082184207215,2025-08-30 15:35:47,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809924683,,7263256379467,,Jack Daniel's Coca Cola Canned Cocktail,4pk-12oz Cans,jack-daniels-coca-cola-canned-cocktail,ACTIVE,3012409,082184206874,2025-08-30 15:35:48,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716809957451,,7263256313931,,Jack Daniel's & Coca-Cola Zero Sugar Canned Cocktail,4pk-12oz Cans,jack-daniels-coca-cola-zero-sugar-canned-cocktail,ACTIVE,3012408,082184206881,2025-08-30 15:35:49,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810448971,,7263130943563,,Deep Eddy Vodka + Tea Variety Pack,6pk-12oz Cans,deep-eddy-vodka-tea-variety-pack,ACTIVE,,096749004560,2025-08-30 15:35:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810481739,,7263017664587,,High Noon Vodka Seltzer Variety 8 Pack,8pk-12oz Cans,high-noon-hard-seltzer-variety-pack-8pk,ACTIVE,,085000031513,2025-08-30 15:35:54,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810514507,,7263014551627,,High Noon Iced Tea Variety 8 PK,8pk-12oz Cans,high-noon-vodka-iced-tea-variety-pack,ACTIVE,3015250,085000038963,2025-08-30 15:35:55,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810580043,gid://shopify/ProductVariant/41716810580043,7263014420555,,High Noon Variety,12pk-12oz Cans,high-noon-hard-seltzer-variety-pack,ACTIVE,3004690,085000029862,2025-08-30 15:35:58,29.99,23.0,,,Empire Merchants North,Ready to Drink,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
41716810612811,,7263014387787,,High Noon Tropical Variety Pack,8pk-12oz Cans,high-noon-hard-seltzer-tropical-variety-pack,ACTIVE,3007473,085000032558,2025-08-30 15:35:59,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810842187,,7263014355019,,High Noon Pineapple,4pk-12oz Cans,high-noon-hard-seltzer-pineapple,ACTIVE,3002911,085000429266,2025-08-30 15:36:00,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810874955,,7263014322251,,High Noon Peach,4pk-12oz Cans,high-noon-hard-seltzer-peach,ACTIVE,3005353,085000431375,2025-08-30 15:36:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810907723,,7263014289483,,High Noon Passion Fruit,4pk-12oz Cans,high-noon-hard-seltzer-passion-fruit,ACTIVE,3007472,085000432563,2025-08-30 15:36:03,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716810940491,,7263014256715,,High Noon Mango,4pk-12oz Cans,high-noon-hard-seltzer-mango,ACTIVE,3007471,085000432327,2025-08-30 15:36:04,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716812939339,,7263014223947,,High Noon Lime,4pk-12oz Cans,high-noon-hard-seltzer-lime,ACTIVE,3005352,085000430958,2025-08-30 15:36:05,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716812972107,,7263014191179,,High Noon Lemon,4pk-12oz Cans,high-noon-hard-seltzer-lemon,ACTIVE,3010387,085000434260,2025-08-30 15:36:07,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813004875,,7263014125643,,High Noon Grapefruit,4pk-12oz Cans,high-noon-hard-seltzer-grapefruit,ACTIVE,3002910,085000426272,2025-08-30 15:36:08,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813037643,,7263014092875,,High Noon Black Cherry,4pk-12oz Cans,high-noon-hard-seltzer-black-cherry,ACTIVE,3002909,085000429273,2025-08-30 15:36:09,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813103179,,7263013732427,,Fishers Island Lemonade 8 Pack,8pk-12oz Cans,fishers-island-lemonade-combo-pack-original-blueberry-wave-nude-peach,ACTIVE,3012839,850039424410,2025-08-30 15:36:11,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813135947,,7263001182283,,loyal nine cocktails margarita,4pk-12oz Cans,loyal-9-watermelon-lemonade,ACTIVE,,082000799955,2025-08-30 15:36:12,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813168715,,7263001149515,,Loyal 9 Mixed Berry Lemonade,4pk-12oz Cans,loyal-9-mixed-berry-lemonade,ACTIVE,,082000799917,2025-08-30 15:36:13,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813201483,,7263001116747,,Loyal 9 Cocktails Lemonade + Iced Tea,4pk-12oz Cans,loyal-9-cocktails-lemonade-iced-tea,ACTIVE,,082000799931,2025-08-30 15:36:14,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813234251,,7263001083979,,Loyal 9 Cocktails Classic Lemonade,4pk-12oz Cans,loyal-9-cocktails-classic-lemonade,ACTIVE,,082000799894,2025-08-30 15:36:15,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813332555,,7262861983819,,Minute Maid Spiked Strawberry Daiquiri,4pk-200ML Cans,minute-maid-spiked-strawberry-daiquiri-flavored-wine-cocktail,ACTIVE,,810078781646,2025-08-30 15:36:24,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813365323,,7262861951051,,Minute Maid Spiked Pina Colada,4pk-200ML Cans,minute-maid-spiked-pina-colada-flavored-wine-cocktail,ACTIVE,,810078781615,2025-08-30 15:36:25,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813463627,,7262860476491,,DIO Grapefruit Basil Paloma,4pk-200ML Cans,dio-grapefruit-basil-paloma,ACTIVE,,850025655255,2025-08-30 15:36:28,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813496395,,7262202593355,,Togronis Negroni,4plk-100ML Cans,togronis-negroni,ACTIVE,125100,860007346316,2025-08-30 15:36:29,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813529163,,7262202560587,,Sunny D Vodka Seltzer,4pk-12oz Cans,sunny-d-vodka-seltzer,ACTIVE,400000,050200003295,2025-08-30 15:36:30,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813561931,,7262202527819,,Sandbagger Vodka Transfusion,4pk-12oz Cans,sandbagger-vodka-transfusion,ACTIVE,,627987361780,2025-08-30 15:36:31,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813594699,gid://shopify/ProductVariant/41716813594699,7262202462283,,Sandbagger Variety 8Pk,8pk-12oz Cans,sandbagger-variety-8pk,ACTIVE,202554,628942632594,2025-08-30 15:36:32,19.99,15.04,,,Empire Merchants North,Ready to Drink,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
41716813627467,,7262202134603,,NUTRL Fruit Variety Pack,12pk-12oz Cans,nutrl-fruit-variety-pack,ACTIVE,,018200204418,2025-08-30 15:36:33,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813660235,,7262202101835,,NUTRL Lemonade Variety 8 Pack,8pk-12oz Cans,nutrl-lemonade-variety-pack,ACTIVE,,018200203398,2025-08-30 15:36:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813693003,,7262202069067,,NUTRL Cranberry Variety 8 Pack,8pk-12oz Cans,nutrl-cranberry-variety-pack,ACTIVE,,018200203381,2025-08-30 15:36:35,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813725771,,7262201774155,,Cutwater White Russian,4pk-12oz Cans,cutwater-white-russian,ACTIVE,300003,816751022068,2025-08-30 15:36:36,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813791307,,7262201708619,,Cutwater Vodka Mule,4pk-12oz Cans,cutwater-vodka-mule,ACTIVE,,816751020606,2025-08-30 15:36:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813824075,,7262201675851,,Cutwater Red White & Blue Variety,8pk-200ML Cans,cutwater-spirits-margarita-variety-pack,ACTIVE,301993,816751023539,2025-08-30 15:36:39,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813856843,,7262201643083,,Cutwater Lime Tequila Margarita,4pk-12oz Cans,cutwater-lime-tequila-margarita,ACTIVE,,816751021238,2025-08-30 15:36:40,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813889611,,7262201610315,,Cutwater Bali Hai Tiki Rum Punch,4pk-12oz Cans,cutwater-bali-hai-tiki-rum-punch,ACTIVE,,816751021689,2025-08-30 15:36:41,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813922379,,7262201577547,,Cutwater Peppermint White Russian,4pk-12oz Cans,cutwater-spirits-peppermint-white-russian,ACTIVE,302072,816751023966,2025-08-30 15:36:42,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813955147,,7262201544779,,Cutwater Long Island Iced Tea,4pk-12oz Cans,cutwater-long-island-iced-tea,ACTIVE,300002,816751021993,2025-08-30 15:36:43,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716813987915,,7262201512011,,Cutwater Vodka Transfusion,4pk-12oz Cans,cutwater-vodka-transfusion,ACTIVE,,816751022563,2025-08-30 15:36:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716814020683,,7262201479243,,Cutwater Espresso Martini,4pk-12oz Cans,cutwater-spirits-espresso-martini,ACTIVE,302028,816751023737,2025-08-30 15:36:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716814053451,,7262201446475,,Cutwater Spicy Bloody Mary Cocktail,4pk-12oz Cans,cutwater-spicy-bloody-mary-cocktail,ACTIVE,300023,816751020477,2025-08-30 15:36:46,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41716814086219,gid://shopify/ProductVariant/41716814086219,7262200102987,,Surfside Tea Variety Pack,8pk-12oz Cans,surf-variety-pack,ACTIVE,18093,850025605564,2025-08-30 15:36:48,19.99,15.33,,,Wright Distribution,Ready to Drink,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
41716814118987,gid://shopify/ProductVariant/41716814118987,7262200070219,,Surfside Lemonade Variety,8pk-12oz Cans,surf-lemonade-variety,ACTIVE,18096,850050071082,2025-08-30 15:36:48,19.99,15.33,,,Wright Distribution,Ready to Drink,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
41716814184523,,7262197186635,,Lake Hour Variety Pack,8pk-12oz Cans,lake-hour-variety-pack,ARCHIVED,,700512126846,2025-08-30 15:36:50,,,,,,,0,variant_audit_2026-07-22,2026-07-22
41727013814347,,7429039194187,,Belvedere Dirty Brew,750ML,belvedere-dirty-brew,ACTIVE,,081753842406,2025-09-03 17:56:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41727062802507,,7429049221195,,19 Crimes Monsters Hard Chard,750ML,19-crimes-universal-monsters-hard-chard,ACTIVE,,012354019768,2025-09-03 18:00:46,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41728761757771,,7429830279243,,Sandbagger Cransfusion,4pk-12oz Cans,sandbagger-cransfusion,ACTIVE,,628942632624,2025-09-04 19:02:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41731918463051,,7430673563723,,Fireball Blazin Apple Whisky,50ML,fireball-blazin-apple-whisky,ACTIVE,,088004069155,2025-09-08 00:15:35,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41735100891211,,7431803338827,,1000 Stories Zinfandel Bourbon Barrel Aged,750ML,1000-stories-zinfandel-bourbon-barrel-aged,ACTIVE,,082896001453,2025-09-09 17:06:30,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41735105904715,,7431805206603,,1000 Stories High Alc Cabernet Sauvignon,750ML,1000-stories-high-alc-cabernet,ACTIVE,,082896004171,2025-09-09 17:09:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41745991761995,,7434696360011,,Wild Turkey Straight Bourbon 8 Yr 101,750ML,wild-turkey-straight-bourbon-8-yr-101,ACTIVE,,721059003872,2025-09-15 20:06:55,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41745998446667,,7434699472971,,Cutwater Rum Mint Mojito,4pk-12oz Cans,cutwater-rum-mint-mojito,ACTIVE,,816751021788,2025-09-15 20:17:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41747507675211,,7435079057483,,Weller Antique 107,750ML,weller-antique-107,ACTIVE,,,2025-09-16 17:44:21,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41754251657291,,7437341917259,,Southern Tier Buffalo Blue Blue Raspberry Vodka,750ML,southern-tier-buffalo-blue-blue-raspberry-vodka,ACTIVE,,816014022996,2025-09-17 17:30:25,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41766653689931,,7439765766219,,On The Rocks Lemon Drop Martini,750ML,on-the-rocks-lemon-drop-martini,ACTIVE,,080686008941,2025-09-22 01:32:05,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41766662209611,,7439767044171,,Crown Royal Chocolate,750ML,crown-royal-chocolate,ACTIVE,,082000811053,2025-09-22 01:45:25,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41766685802571,,7439779627083,,Domaine Dupeuble Beaujolais Nouveau,750ML,domaine-dupeuble-beaujolais-nouveau,ACTIVE,,761503222282,2025-09-22 02:52:31,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41773466157131,,7441675616331,,Dewar's 8 Year French Smooth Blended,750ML,dewars-8-year-french-smooth-blended,ACTIVE,,080480988166,2025-09-24 15:52:59,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41773486342219,,7441686200395,,Casamigos Margarita Variety Pack,8pk-200ML Cans,casamigos-margarita-variety-pack,ACTIVE,,082000811374,2025-09-24 15:57:56,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41778289606731,,7443751895115,,Casal Garcia Vinho Verde White Blend,750ML,casal-garcia-vinho-verde-white-blend,ACTIVE,,764793208301,2025-09-25 18:13:22,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41778297864267,,7443755565131,,Bird Dog Blackberry Whiskey,750ML,bird-dog-blackberry-whiskey,ACTIVE,,812459010222,2025-09-25 18:15:28,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41778303795275,,7443758481483,,Beginning Skin Fermented Natural Vino Bianco,750ML,beginning-skin-fermented-natural-vino-bianco,ACTIVE,,8032894063351,2025-09-25 18:18:16,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41778307235915,,7443758874699,,Tip Top Espresso Martini,100ML,tip-top-espresso-martini,ACTIVE,,850003799445,2025-09-25 18:20:24,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41778310283339,,7443759071307,,Tip Top Margarita Cocktail,100ML,tip-top-espresso-martini-copy,ACTIVE,,850003799179,2025-09-25 18:23:08,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41778313003083,,7443759267915,,Tip Top Old Fashioned,100ML,tip-top-old-fashioned,ACTIVE,,850003799001,2025-09-25 18:24:29,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41793571782731,,7447083155531,,Frank August Small Batch Bourbon,750ML,frank-august-small-batch-bourbon,ACTIVE,,860007810602,2025-09-29 17:42:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
41793656750155,,7447096754251,,Whip Shots Caramel Vodka Infused Whipped Cream,200ML,whip-shots-caramel-vodka-infused-whipped-cream,ACTIVE,,858202003950,2025-09-29 19:33:40,,,,,,,1,variant_audit_2026-07-22,2026-07-22
